Sample,ContigName,RelAbundance,Order,Family,crAssphage,LifeCycle,ViralCluster,CRISPRMatch,Reads
3-3_10_18,NODE_6_length_11192_cov_27.569902,0.000930772,Caudovirales,Siphoviridae,N,virulent,640_0,Bacteroides,426
3-3_10_18,NODE_182_length_3833_cov_10.857597,0.001367663,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,226
3-3_10_18,NODE_94_length_5161_cov_5.782609,0.024099246,no_order_Microviridae,Microviridae,N,virulent,688_0,Bacteroides,4977
3-3_10_18,NODE_12_length_17149_cov_11.878729,0.001588715,Caudovirales,Siphoviridae,N,virulent,184_0,unknown,1189
3-3_10_18,NODE_36_length_5052_cov_13.813488,0.001323034,Unassigned,Unassigned,N,virulent,Outlier,unknown,267
3-3_10_18,NODE_14_length_3582_cov_2.992345,0.001988267,Unassigned,Unassigned,N,temperate,Outlier,Hungatella,293
3-3_10_18,NODE_7_length_22182_cov_11.411759,0.000842288,Caudovirales,Siphoviridae,N,virulent,640_0,Bacteroides,747
3-3_10_18,NODE_24_length_5393_cov_5.044586,0.001005127,Caudovirales,Myoviridae,N,temperate,Outlier,unknown,240
3-3_10_18,NODE_2_length_18610_cov_10.835570,0.000927009,Caudovirales,Unclassified Caudovirales,N,virulent,640_0,Bacteroides,696
3-3_10_18,NODE_16_length_6126_cov_6.976610,0.00203047,Caudovirales,Siphoviridae,N,temperate,184_0,Hungatella,509
3-3_10_18,NODE_16_length_12753_cov_10.485116,0.000941537,Caudovirales,Siphoviridae,N,virulent,Outlier,Enterocloster,489
3-3_10_18,NODE_4_length_51459_cov_48.982161,0.000887995,Caudovirales,Siphoviridae,N,temperate,729_0,Enterocloster,1864
3-3_10_18,NODE_18_length_9649_cov_33.076089,0.001093195,Caudovirales,Unclassified Caudovirales,N,virulent,640_0,unknown,416
3-3_10_18,NODE_18_length_5273_cov_8.184170,0.0016316,Unassigned,Unassigned,N,virulent,Outlier,unknown,347
3-3_10_18,NODE_3_length_20576_cov_14.644559,0.00128309,Caudovirales,Siphoviridae,N,temperate,184_0,Hungatella,1157
3-3_10_18,NODE_1_length_20552_cov_19.786652,0.001178687,Caudovirales,Unclassified Caudovirales,N,virulent,640_0,unknown,976
3-3_10_18,NODE_32_length_5815_cov_5.126389,0.001180771,Caudovirales,Siphoviridae,N,temperate,Outlier,Hungatella,310
3-3_10_18,NODE_12_length_34175_cov_12.712309,0.000910584,Caudovirales,Siphoviridae,N,temperate,729_0,Enterocloster,1248
3-3_10_18,NODE_165_length_5518_cov_8.818598,0.003111001,Unassigned,Unassigned,N,virulent,916_0,unknown,703
3-3_10_18,NODE_13_length_3953_cov_5.031811,0.001619647,Caudovirales,Siphoviridae,N,temperate,Outlier,Hungatella,249
3-3_10_18,NODE_4_length_21051_cov_5.670080,0.001053452,Caudovirales,Siphoviridae,N,temperate,231_0,unknown,943
3-3_10_18,NODE_136_length_3146_cov_48.110967,0.000795266,Unassigned,Unassigned,N,virulent,629_0,Bacteroides,102
3-3_10_18,NODE_2_length_47214_cov_15.911661,0.000887951,Caudovirales,Siphoviridae,N,temperate,729_0,Enterocloster,1694
3-3_10_18,NODE_1_length_72039_cov_62.727551,0.000999734,Caudovirales,Siphoviridae,N,temperate,587_0,Bacteroides,2918
3-3_10_18,NODE_6_length_33136_cov_29.376530,0.000931822,Caudovirales,Siphoviridae,N,temperate,231_0,unknown,1298
3-3_10_18,NODE_163_length_3315_cov_3.533436,0.021708619,no_order_Microviridae,Microviridae,N,virulent,688_0,Bacteroides,2772
3-3_10_18,NODE_41_length_3140_cov_7.237277,0.001002378,Unassigned,Unassigned,N,virulent,Outlier,Enterocloster,127
3-3_10_18,NODE_14_length_18495_cov_38.874729,0.001255144,Caudovirales,Siphoviridae,N,temperate,184_0,Hungatella,1003
3-3_10_18,NODE_14_length_10278_cov_6.191627,0.001019565,Caudovirales,Unclassified Caudovirales,N,temperate,231_0,unknown,418
3-3_10_18,NODE_25_length_6598_cov_4.309491,0.00074671,Caudovirales,Siphoviridae,N,virulent,Singleton,unknown,243
3-3_10_18,NODE_29_length_12335_cov_17.198697,0.001361348,Unassigned,Unassigned,N,virulent,640_0,unknown,672
3-3_10_18,NODE_8_length_7548_cov_6.237422,0.001061148,Unassigned,Unassigned,N,virulent,Outlier,Enterocloster,315
3-3_10_18,NODE_7_length_7845_cov_5.159435,0.001094167,Caudovirales,Unclassified Caudovirales,N,temperate,Outlier,Enterocloster,345
3-3_10_18,NODE_21_length_13025_cov_7.041557,0.000976539,Unassigned,Unassigned,N,temperate,Overlap,Bacteroides,516
3-3_10_18,NODE_16_length_7430_cov_6.186983,0.001523706,Caudovirales,Siphoviridae,N,virulent,184_0,unknown,481
3-3_10_18,NODE_46_length_3658_cov_3.875937,0.000490019,Unassigned,Unassigned,N,virulent,Singleton,unknown,88
3-3_10_18,NODE_31_length_5518_cov_94.158704,0.003422021,Unassigned,Unassigned,N,virulent,916_0,unknown,755
3-3_10_18,NODE_20_length_16407_cov_9.829440,0.00108869,Caudovirales,Siphoviridae,N,temperate,Outlier,Enterocloster,694
3-3_10_18,NODE_105_length_3796_cov_5.503341,0.026369916,Unassigned,Unassigned,N,virulent,548_0,Clostridium,3995
3-3_10_18,NODE_43_length_5302_cov_4.088431,0.003389643,Unassigned,Unassigned,N,virulent,916_0,unknown,740
3-3_10_18,NODE_43_length_3986_cov_3.762656,0.000655824,Unassigned,Unassigned,N,virulent,Singleton,unknown,131
3-3_10_18,NODE_8_length_14832_cov_120.608581,0.000951028,Caudovirales,Siphoviridae,N,temperate,729_0,Enterocloster,561
3-3_10_18,NODE_7_length_23892_cov_20.819524,0.000945061,Caudovirales,Siphoviridae,N,temperate,729_0,Enterocloster,915
3-3_10_18,NODE_13_length_11768_cov_5.405618,0.001490245,Caudovirales,Siphoviridae,N,temperate,184_0,Hungatella,756
3-3_10_18,NODE_27_length_9361_cov_13.766495,0.002346119,Caudovirales,Siphoviridae,N,temperate,184_0,Hungatella,945
3-3_10_18,NODE_154_length_4157_cov_39.405900,0.001902668,Caudovirales,Siphoviridae,N,virulent,767_0,unknown,346
3-3_10_18,NODE_126_length_3583_cov_256.492063,0.011734422,Unassigned,Unassigned,N,virulent,Outlier,Erysipelatoclostridium,1689
3-3_10_18,NODE_84_length_5518_cov_14.944719,0.002989906,Unassigned,Unassigned,N,virulent,916_0,unknown,691
3-3_10_18,NODE_266_length_3082_cov_10.559300,0.00075178,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,88
3-3_10_18,NODE_3_length_13185_cov_12.426200,0.001414863,Caudovirales,Myoviridae,N,virulent,640_0,unknown,764
3-3_10_18,NODE_11_length_13489_cov_6.066026,0.002557327,Caudovirales,Siphoviridae,N,virulent,184_0,Hungatella,1515
3-3_10_18,NODE_14_length_12520_cov_25.080947,0.000856721,Caudovirales,Siphoviridae,N,virulent,Outlier,Enterocloster,436
3-3_10_18,NODE_48_length_6215_cov_8.574026,0.002615774,Caudovirales,Siphoviridae,N,virulent,767_0,unknown,710
3-3_10_18,NODE_34_length_3388_cov_2.815482,0.002661328,Unassigned,Unassigned,N,virulent,767_0,unknown,376
3-3_10_18,NODE_20_length_8135_cov_17.373267,0.000792366,Caudovirales,Siphoviridae,N,virulent,Outlier,Enterocloster,266
3-3_10_18,NODE_26_length_16875_cov_12.345838,0.001945811,Caudovirales,Siphoviridae,N,temperate,184_0,Hungatella,1394
3-3_10_18,NODE_48_length_3434_cov_6.199467,0.001006274,Unassigned,Unassigned,N,virulent,Singleton,unknown,144
3-3_10_18,NODE_8_length_16181_cov_291.872690,0.036515859,Caudovirales,Podoviridae,N,virulent,548_0,Clostridium,21231
3-3_10_18,NODE_48_length_6275_cov_31.370579,0.001972021,Caudovirales,Siphoviridae,N,virulent,767_0,unknown,546
3-3_10_18,NODE_6_length_11247_cov_47.710150,0.03583317,Caudovirales,Podoviridae,N,virulent,548_0,Clostridium,14482
3-3_10_18,NODE_4_length_37015_cov_30.712554,0.001702854,Caudovirales,Siphoviridae,N,temperate,184_0,Hungatella,2733
3-3_10_18,NODE_31_length_3532_cov_3.792637,0.039832696,Caudovirales,Unclassified Caudovirales,N,virulent,Outlier,Clostridium,5265
3-3_10_18,NODE_5_length_5779_cov_87.987771,0.030604427,Caudovirales,Podoviridae,N,virulent,Outlier,Clostridium,6875
3-3_10_18,NODE_17_length_5518_cov_7.799744,0.002671395,Unassigned,Unassigned,N,virulent,916_0,unknown,624
3-3_10_18,NODE_9_length_6563_cov_18.985095,0.041557265,Caudovirales,Podoviridae,N,virulent,548_0,Erysipelatoclostridium,9517
3-3_10_18,NODE_27_length_8334_cov_9.197729,0.032187313,no_order_Microviridae,Microviridae,N,virulent,688_0,Bacteroides,10582
3-3_10_18,NODE_3_length_6661_cov_118.049046,0.041805274,Caudovirales,Podoviridae,N,virulent,548_0,Erysipelatoclostridium,9693
3-3_10_18,NODE_5_length_5517_cov_4.769865,0.042900115,Caudovirales,Unclassified Caudovirales,N,virulent,548_0,Clostridium,8772
3-3_10_18,NODE_15_length_8047_cov_7.335836,0.001359342,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,468
3-3_10_18,NODE_20_length_10687_cov_451.803894,0.042530644,Caudovirales,Podoviridae,N,virulent,548_0,Clostridium,16594
3-3_10_18,NODE_24_length_6867_cov_33.829272,0.037724384,Caudovirales,Podoviridae,N,virulent,548_0,Clostridium,10066
3-3_10_18,NODE_27_length_4022_cov_4.978321,0.038909946,Unassigned,Unassigned,N,virulent,548_0,Clostridium,6142
3-3_10_18,NODE_28_length_6412_cov_20.302658,0.027697127,no_order_Microviridae,Microviridae,N,virulent,688_0,Bacteroides,6935
3-3_10_18,NODE_29_length_5702_cov_3.917124,0.000651012,Caudovirales,Siphoviridae,N,virulent,725_0,Eggerthella,176
3-3_10_18,NODE_34_length_3579_cov_4.291714,0.032398243,Caudovirales,Podoviridae,N,virulent,Outlier,Clostridium,4599
3-3_10_18,NODE_50_length_3378_cov_4.501053,0.000747895,Unassigned,Unassigned,N,virulent,Outlier,Prevotella,116
3-3_10_18,NODE_70_length_6412_cov_394.261759,0.032403464,no_order_Microviridae,Microviridae,N,virulent,688_0,Bacteroides,8062
3-3_10_18,NODE_81_length_6462_cov_14.545965,0.025791676,no_order_Microviridae,Microviridae,N,virulent,688_0,Bacteroides,6605
3-3_10_18,NODE_110_length_4866_cov_117.247558,0.029084996,no_order_Microviridae,Microviridae,N,virulent,688_0,Bacteroides,5688
2-3_10_25,NODE_27_length_9361_cov_13.766495,0.00036536,Caudovirales,Siphoviridae,N,temperate,184_0,Hungatella,68
2-3_10_25,NODE_9_length_4419_cov_2.815307,0.000753429,Caudovirales,Unclassified Caudovirales,N,virulent,744_0,unknown,60
2-3_10_25,NODE_6_length_9777_cov_6.462765,0.000419721,Caudovirales,Myoviridae,N,virulent,526_0,unknown,85
2-3_10_25,NODE_17_length_14313_cov_11.339248,0.000456781,Caudovirales,Siphoviridae,N,virulent,Outlier,Bacteroides,116
2-3_10_25,NODE_161_length_4148_cov_22.973125,0.000342025,Caudovirales,Myoviridae,N,virulent,Outlier,Enterocloster,14
2-3_10_25,NODE_30_length_11322_cov_5.120973,0.000428936,Caudovirales,Myoviridae,N,virulent,Outlier,unknown,104
2-3_10_25,NODE_67_length_5961_cov_12.023027,0.000336402,Caudovirales,Unclassified Caudovirales,N,virulent,Overlap,unknown,39
2-3_10_25,NODE_14_length_4159_cov_3.978070,0.000610143,Unassigned,Unassigned,N,virulent,890_0,unknown,45
2-3_10_25,NODE_125_length_5329_cov_8.235684,0.000398902,Caudovirales,Unclassified Caudovirales,N,virulent,523_0,unknown,46
2-3_10_25,NODE_66_length_3019_cov_2.880229,0.000431635,Caudovirales,Unclassified Caudovirales,N,virulent,Overlap,unknown,22
2-3_10_25,NODE_26_length_3050_cov_3.998998,0.000392784,Unassigned,Unassigned,N,virulent,Outlier,unknown,26
2-3_10_25,NODE_34_length_3388_cov_2.815482,0.000746775,Unassigned,Unassigned,N,virulent,767_0,unknown,49
2-3_10_25,NODE_56_length_7110_cov_10.997023,0.000552977,Unassigned,Unassigned,N,temperate,852_0,unknown,77
2-3_10_25,NODE_7_length_9067_cov_9.165668,0.000526191,Caudovirales,Unclassified Caudovirales,N,virulent,523_0,unknown,92
2-3_10_25,NODE_28_length_10460_cov_12.047862,0.000503387,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,120
2-3_10_25,NODE_48_length_6275_cov_31.370579,0.000469013,Caudovirales,Siphoviridae,N,virulent,767_0,unknown,60
2-3_10_25,NODE_17_length_6018_cov_3.946336,0.000454801,Unassigned,Unassigned,N,virulent,632_0,unknown,47
2-3_10_25,NODE_19_length_7359_cov_8.870756,0.000533188,Caudovirales,Siphoviridae,N,virulent,420_0,unknown,83
2-3_10_25,NODE_74_length_3894_cov_11.848138,0.000412919,Caudovirales,Siphoviridae,N,virulent,Outlier,Enterocloster,12
2-3_10_25,NODE_35_length_4325_cov_4.613115,0.000541771,Unassigned,Unassigned,N,temperate,585_0,unknown,42
2-3_10_25,NODE_44_length_9046_cov_24.852742,0.000449691,Caudovirales,Siphoviridae,N,virulent,318_0,Bacteroides,76
2-3_10_25,NODE_61_length_4270_cov_6.072123,0.000385877,Unassigned,Unassigned,N,virulent,718_0,unknown,32
2-3_10_25,NODE_197_length_3825_cov_28.088859,0.000426441,Unassigned,Unassigned,N,virulent,Singleton,unknown,37
2-3_10_25,NODE_76_length_4966_cov_9.115659,0.000396498,Unassigned,Unassigned,N,virulent,706_0,unknown,32
2-3_10_25,NODE_160_length_3002_cov_3.872073,0.001155769,Unassigned,Unassigned,N,virulent,Outlier,Bacteroides,63
2-3_10_25,NODE_13_length_3953_cov_5.031811,0.000534596,Caudovirales,Siphoviridae,N,temperate,Outlier,Hungatella,39
2-3_10_25,NODE_35_length_13780_cov_23.194098,0.000466603,Caudovirales,Podoviridae,N,virulent,Overlap,Holdemania,120
2-3_10_25,NODE_19_length_3560_cov_4.587732,0.000473219,Unassigned,Unassigned,N,virulent,Outlier,unknown,31
2-3_10_25,NODE_3_length_29159_cov_23.799237,0.000571113,Caudovirales,Unclassified Caudovirales,N,virulent,700_0,unknown,293
2-3_10_25,NODE_49_length_5575_cov_5.469746,0.000472498,Unassigned,Unassigned,N,virulent,Outlier,unknown,47
2-3_10_25,NODE_253_length_3081_cov_4.570720,0.00031696,Unassigned,Unassigned,N,virulent,422_0,unknown,21
2-3_10_25,NODE_43_length_6553_cov_5.885657,0.000449412,Caudovirales,Myoviridae,N,virulent,948_0,unknown,54
2-3_10_25,NODE_26_length_3192_cov_3.072362,0.00050697,Unassigned,Unassigned,N,virulent,1018_0,unknown,29
2-3_10_25,NODE_140_length_3218_cov_3.272842,0.00063662,Caudovirales,Myoviridae,N,virulent,861_0,unknown,44
2-3_10_25,NODE_21_length_3512_cov_3.008100,0.000400542,Unassigned,Unassigned,N,virulent,Outlier,unknown,26
2-3_10_25,NODE_13_length_6735_cov_7.736826,0.000629254,Unassigned,Unassigned,N,virulent,860_0,unknown,74
2-3_10_25,NODE_56_length_16588_cov_16.853929,0.000640883,Caudovirales,Siphoviridae,N,temperate,852_0,unknown,216
2-3_10_25,NODE_68_length_5865_cov_27.086059,0.000473268,Unassigned,Unassigned,N,virulent,Outlier,Bacteroides,51
2-3_10_25,NODE_9_length_9086_cov_6.733806,0.000555985,Caudovirales,Myoviridae,N,virulent,700_0,unknown,95
2-3_10_25,NODE_194_length_4078_cov_14.689287,0.000387824,Unassigned,Unassigned,N,virulent,Outlier,unknown,22
2-3_10_25,NODE_31_length_4920_cov_3.704008,0.000603395,Caudovirales,Myoviridae,N,virulent,350_0,Syntrophobotulus,58
2-3_10_25,NODE_35_length_10583_cov_52.940255,0.000526097,Unassigned,Unassigned,N,virulent,886_0,Bacteroides,101
2-3_10_25,NODE_124_length_3685_cov_207.143251,0.00042404,Unassigned,Unassigned,N,virulent,790_0,unknown,3
2-3_10_25,NODE_7_length_36667_cov_25.666284,0.000497347,Caudovirales,Siphoviridae,N,virulent,261_0,Syntrophobotulus,426
2-3_10_25,NODE_112_length_4380_cov_5.120925,0.00047809,Caudovirales,Unclassified Caudovirales,N,virulent,718_0,unknown,38
2-3_10_25,NODE_7_length_21034_cov_13.141522,0.00055541,Unassigned,Unassigned,N,virulent,632_0,unknown,215
2-3_10_25,NODE_12_length_24586_cov_9.448331,0.000607693,Unassigned,Unassigned,N,virulent,630_0,unknown,272
2-3_10_25,NODE_18_length_5791_cov_5.277545,0.000613765,Caudovirales,Siphoviridae,N,virulent,859_0,unknown,69
2-3_10_25,NODE_10_length_26612_cov_7.377942,0.00047075,Caudovirales,Siphoviridae,N,temperate,Overlap,unknown,259
2-3_10_25,NODE_4_length_36667_cov_172.320250,0.000571186,Caudovirales,Siphoviridae,N,virulent,261_0,Syntrophobotulus,472
2-3_10_25,NODE_67_length_5291_cov_3.872422,0.000560267,Caudovirales,Siphoviridae,N,virulent,420_0,unknown,60
2-3_10_25,NODE_6_length_14051_cov_16.738854,0.000640525,Unassigned,Unassigned,N,virulent,890_0,unknown,165
2-3_10_25,NODE_15_length_14624_cov_6.743153,0.000627212,Unassigned,Unassigned,N,virulent,630_0,unknown,163
2-3_10_25,NODE_155_length_5419_cov_4.474087,0.000553122,Caudovirales,Podoviridae,N,virulent,Outlier,unknown,59
2-3_10_25,NODE_1_length_102409_cov_342.159916,0.000952729,Caudovirales,Siphoviridae,N,virulent,319_1,Bacteroides,1778
2-3_10_25,NODE_3_length_16484_cov_5.958975,0.000568986,Unassigned,Unassigned,N,virulent,Outlier,unknown,177
2-3_10_25,NODE_21_length_4682_cov_4.630646,0.000536675,Unassigned,Unassigned,N,virulent,Outlier,unknown,49
2-3_10_25,NODE_159_length_3002_cov_4.720733,0.000541696,Caudovirales,Myoviridae,N,virulent,335_0,unknown,29
2-3_10_25,NODE_28_length_6523_cov_14.428881,0.000739835,Unassigned,Unassigned,N,virulent,Outlier,unknown,92
2-3_10_25,NODE_26_length_3073_cov_10.967197,0.000656993,Unassigned,Unassigned,N,virulent,Outlier,unknown,35
2-3_10_25,NODE_45_length_6477_cov_11.337901,0.000575366,Unassigned,Unassigned,N,virulent,Outlier,unknown,62
2-3_10_25,NODE_2_length_60398_cov_18.520375,0.000885386,Caudovirales,Myoviridae,N,virulent,319_1,Bacteroides,981
2-3_10_25,NODE_13_length_15441_cov_10.318991,0.000770065,Unassigned,Unassigned,N,virulent,Outlier,unknown,213
2-3_10_25,NODE_3_length_82520_cov_18.547214,0.000636576,Caudovirales,Myoviridae,N,virulent,631_0,unknown,957
2-3_10_25,NODE_11_length_15911_cov_7.163030,0.000630787,Unassigned,Unassigned,N,virulent,Outlier,unknown,185
2-3_10_25,NODE_4_length_36668_cov_92.360855,0.000560654,Caudovirales,Unclassified Caudovirales,N,virulent,261_0,Syntrophobotulus,479
2-3_10_25,NODE_7_length_18333_cov_15.943703,0.000660307,Unassigned,Unassigned,N,virulent,632_0,unknown,215
2-3_10_25,NODE_20_length_14279_cov_13.724550,0.000613671,Caudovirales,Myoviridae,N,virulent,700_0,unknown,155
2-3_10_25,NODE_38_length_10086_cov_7.189413,0.000620656,Caudovirales,Siphoviridae,N,virulent,350_0,Syntrophobotulus,141
2-3_10_25,NODE_2_length_70805_cov_38.151350,0.001440518,Caudovirales,Myoviridae,N,virulent,692_0,Parabacteroides,1853
2-3_10_25,NODE_97_length_6387_cov_6.737208,0.000506228,Caudovirales,Unclassified Caudovirales,N,virulent,1018_0,unknown,60
2-3_10_25,NODE_18_length_5952_cov_16.621502,0.000741525,Unassigned,Unassigned,N,virulent,890_0,unknown,81
2-3_10_25,NODE_6_length_8638_cov_3.541186,0.007187285,Unassigned,Unassigned,N,virulent,Outlier,unknown,1255
2-3_10_25,NODE_9_length_32648_cov_77.459485,0.001221165,Caudovirales,Unclassified Caudovirales,N,virulent,319_0,Bacteroides,724
2-3_10_25,NODE_47_length_3613_cov_6.564885,0.000380255,Unassigned,Unassigned,N,virulent,Outlier,unknown,37
2-3_10_25,NODE_55_length_4628_cov_2.027553,0.000372241,Caudovirales,Siphoviridae,N,temperate,603_0,Clostridium,30
2-3_10_25,NODE_5_length_14175_cov_27.795609,0.000761521,Unassigned,Unassigned,N,virulent,700_0,unknown,203
2-3_10_25,NODE_154_length_4157_cov_39.405900,0.000439448,Caudovirales,Siphoviridae,N,virulent,767_0,unknown,41
2-3_10_25,NODE_1_length_68820_cov_23.562074,0.000630396,Caudovirales,Myoviridae,N,virulent,698_1,unknown,810
2-3_10_25,NODE_16_length_24050_cov_6.533736,0.000596537,Caudovirales,Myoviridae,N,virulent,261_0,unknown,312
2-3_10_25,NODE_139_length_4522_cov_3.286994,0.000484856,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,50
2-3_10_25,NODE_22_length_3369_cov_3.305975,0.000805375,Unassigned,Unassigned,N,virulent,Outlier,unknown,47
2-3_10_25,NODE_147_length_5838_cov_7.509943,0.000558783,Caudovirales,Unclassified Caudovirales,N,virulent,706_0,unknown,53
2-3_10_25,NODE_6_length_32616_cov_9.739381,0.000708599,Caudovirales,Myoviridae,N,virulent,632_0,unknown,431
2-3_10_25,NODE_7_length_10964_cov_6.701348,0.000717552,Unassigned,Unassigned,N,virulent,Outlier,unknown,146
2-3_10_25,NODE_14_length_13020_cov_9.811647,0.000699982,Unassigned,Unassigned,N,virulent,700_0,unknown,165
2-3_10_25,NODE_4_length_11347_cov_185.829171,0.000713862,Unassigned,Unassigned,N,virulent,700_0,unknown,153
2-3_10_25,NODE_4_length_36227_cov_7.224207,0.000695601,Unassigned,Unassigned,N,virulent,698_0,unknown,458
2-3_10_25,NODE_1_length_105256_cov_128.564025,0.001042451,Caudovirales,Siphoviridae,N,virulent,319_1,Bacteroides,2018
2-3_10_25,NODE_19_length_7557_cov_7.596374,0.000703749,Caudovirales,Unclassified Caudovirales,N,virulent,699_0,unknown,106
2-3_10_25,NODE_39_length_10019_cov_27.649338,0.000943026,Unassigned,Unassigned,N,virulent,Outlier,unknown,175
2-3_10_25,NODE_51_length_7290_cov_6.143055,0.001391764,no_order_Microviridae,Microviridae,N,virulent,536_0,Bacteroides,197
2-3_10_25,NODE_16_length_25122_cov_41.234013,0.002968731,Unassigned,Unassigned,N,virulent,692_0,Parabacteroides,1368
2-3_10_25,NODE_10_length_8974_cov_7.696379,0.000762215,Unassigned,Unassigned,N,virulent,Outlier,unknown,126
2-3_10_25,NODE_386_length_4493_cov_4.682740,0.00134561,Unassigned,Unassigned,N,virulent,Overlap,unknown,113
2-3_10_25,NODE_62_length_6437_cov_9.313225,0.001161468,Caudovirales,Siphoviridae,N,virulent,744_0,unknown,145
2-3_10_25,NODE_29_length_3554_cov_3.016576,0.001256953,no_order_Microviridae,Microviridae,N,virulent,536_0,Bacteroides,96
2-3_10_25,NODE_65_length_4115_cov_4.207635,0.000603032,Caudovirales,Unclassified Caudovirales,N,virulent,523_0,unknown,41
2-3_10_25,NODE_7_length_7330_cov_4.040000,0.000736943,Unassigned,Unassigned,N,virulent,Outlier,unknown,100
